COUNTRY_code,Country,SEO,Socio economic objective,MEASURE_id,Measure,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period,Value,Flag Codes,Flags
AUS,Australia,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,91.004,D,Difference in methodology
AUS,Australia,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,90.195,D,Difference in methodology
AUS,Australia,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,81.941,D,Difference in methodology
AUS,Australia,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,87.458,D; P,Difference in methodology; Provisional value
AUS,Australia,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,105.873,D; E; P,Difference in methodology; Estimated value; Provisional value
AUS,Australia,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,221.683,D,Difference in methodology
AUS,Australia,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,196.314,D,Difference in methodology
AUS,Australia,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,190.031,D,Difference in methodology
AUS,Australia,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,343.984,D,Difference in methodology
AUS,Australia,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,330.855,D,Difference in methodology
AUS,Australia,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,212.169,D,Difference in methodology
AUS,Australia,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,253.519,D,Difference in methodology
AUS,Australia,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,273.833,D; P,Difference in methodology; Provisional value
AUS,Australia,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,223.119,D; E; P,Difference in methodology; Estimated value; Provisional value
AUS,Australia,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,723.922,D,Difference in methodology
AUS,Australia,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,675.303,D,Difference in methodology
AUS,Australia,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,595.835,D,Difference in methodology
AUS,Australia,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,453.719,D,Difference in methodology
AUS,Australia,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,396.019,D,Difference in methodology
AUS,Australia,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,380.467,D,Difference in methodology
AUS,Australia,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,355.75,D,Difference in methodology
AUS,Australia,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,359.004,D; P,Difference in methodology; Provisional value
AUS,Australia,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,323.943,D; E; P,Difference in methodology; Estimated value; Provisional value
AUS,Australia,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,794.921,D,Difference in methodology
AUS,Australia,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,842.626,D,Difference in methodology
AUS,Australia,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,732.755,D,Difference in methodology
AUS,Australia,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,784.135,D,Difference in methodology
AUS,Australia,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,792.566,D,Difference in methodology
AUS,Australia,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,696.072,D,Difference in methodology
AUS,Australia,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,709.531,D,Difference in methodology
AUS,Australia,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,774.517,D; P,Difference in methodology; Provisional value
AUS,Australia,NABS07,Health,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,821.867,D; E; P,Difference in methodology; Estimated value; Provisional value
AUS,Australia,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,305.123,D,Difference in methodology
AUS,Australia,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,330.092,D,Difference in methodology
AUS,Australia,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,322.521,D,Difference in methodology
AUS,Australia,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,352.391,D,Difference in methodology
AUS,Australia,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,386.924,D,Difference in methodology
AUS,Australia,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,399.352,D,Difference in methodology
AUS,Australia,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,386.075,D,Difference in methodology
AUS,Australia,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,407.296,D; P,Difference in methodology; Provisional value
AUS,Australia,NABS08,Agriculture,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,407.894,D; E; P,Difference in methodology; Estimated value; Provisional value
AUS,Australia,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,13.387,D,Difference in methodology
AUS,Australia,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,11.185,D,Difference in methodology
AUS,Australia,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,12.322,D,Difference in methodology
AUS,Australia,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,12.376,D,Difference in methodology
AUS,Australia,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,10.125,D,Difference in methodology
AUS,Australia,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,10.275,D,Difference in methodology
AUS,Australia,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,9.104,D,Difference in methodology
AUS,Australia,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,12.856,D; P,Difference in methodology; Provisional value
AUS,Australia,NABS09,Education,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,14.811,D; E; P,Difference in methodology; Estimated value; Provisional value
AUS,Australia,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,36.312,D,Difference in methodology
AUS,Australia,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,32.905,D,Difference in methodology
AUS,Australia,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,30.177,D,Difference in methodology
AUS,Australia,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,24.468,D,Difference in methodology
AUS,Australia,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,24.724,D,Difference in methodology
AUS,Australia,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,22.188,D,Difference in methodology
AUS,Australia,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,24.582,D,Difference in methodology
AUS,Australia,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,21.728,D; P,Difference in methodology; Provisional value
AUS,Australia,NABS10,"Culture, recreation, religion and mass media",DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,22.241,D; E; P,Difference in methodology; Estimated value; Provisional value
AUS,Australia,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,180.774,D,Difference in methodology
AUS,Australia,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,148.774,D,Difference in methodology
AUS,Australia,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,120.934,D,Difference in methodology
AUS,Australia,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,110.005,D,Difference in methodology
AUS,Australia,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,97.674,D,Difference in methodology
AUS,Australia,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,117.262,D,Difference in methodology
AUS,Australia,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,126.355,D,Difference in methodology
AUS,Australia,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,52.527,D; P,Difference in methodology; Provisional value
AUS,Australia,NABS11,"Political and social systems, structures and processes",DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,53.678,D; E; P,Difference in methodology; Estimated value; Provisional value
AUS,Australia,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,302.296,D,Difference in methodology
AUS,Australia,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,317.2,D,Difference in methodology
AUS,Australia,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,300.421,D,Difference in methodology
AUS,Australia,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,288.909,D,Difference in methodology
AUS,Australia,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,298.155,D,Difference in methodology
AUS,Australia,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,342.761,D,Difference in methodology
AUS,Australia,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,295.925,D,Difference in methodology
AUS,Australia,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,320.39,D; P,Difference in methodology; Provisional value
AUS,Australia,NABS14,Defence,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,285.953,D; E; P,Difference in methodology; Estimated value; Provisional value
AUS,Australia,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,1106.231,D,Difference in methodology
AUS,Australia,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,1159.861,D,Difference in methodology
AUS,Australia,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,1183.155,D,Difference in methodology
AUS,Australia,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,1209.54,D,Difference in methodology
AUS,Australia,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,1265.403,D,Difference in methodology
AUS,Australia,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,1320.709,D,Difference in methodology
AUS,Australia,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,1245.545,D,Difference in methodology
AUS,Australia,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,1324.294,D; P,Difference in methodology; Provisional value
AUS,Australia,NABS12,General advancement of knowledge: R&D financed from General University Funds (GUF),DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,1304.666,D; E; P,Difference in methodology; Estimated value; Provisional value
AUS,Australia,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,361.374,D,Difference in methodology
AUS,Australia,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,374.486,D,Difference in methodology
AUS,Australia,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,374.53,D,Difference in methodology
AUS,Australia,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,393.326,D,Difference in methodology
AUS,Australia,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,383.22,D,Difference in methodology
AUS,Australia,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,392.996,D,Difference in methodology
