"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPP_TA_EXPDEV","GERD - Experimental development %","ITA","Italy","2015","2015",30.24326,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","CHE","Switzerland","2012","2012",30.823,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","CHE","Switzerland","2015","2015",33.33048,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","AZE","Azerbaijan","2011","2011",14.29344,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","AZE","Azerbaijan","2013","2013",3.27869,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","AZE","Azerbaijan","2014","2014",4.11955,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","AZE","Azerbaijan","2015","2015",5.21092,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","AZE","Azerbaijan","2016","2016",8.01925,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","ETH","Ethiopia","2013","2013",42.22167,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","MYS","Malaysia","2011","2011",16.40204,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","MYS","Malaysia","2012","2012",15.04068,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","MYS","Malaysia","2014","2014",7.54647,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","MYS","Malaysia","2015","2015",8.58275,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","MOZ","Mozambique","2015","2015",21.89728,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","LKA","Sri Lanka","2013","2013",33.01003,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","LKA","Sri Lanka","2014","2014",27.37721,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","LKA","Sri Lanka","2015","2015",30.13332,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","THA","Thailand","2011","2011",37.54815,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","THA","Thailand","2014","2014",35.44394,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","THA","Thailand","2015","2015",42.68235,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","THA","Thailand","2016","2016",51.67804,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","SLV","El Salvador","2011","2011",10.90909,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","SLV","El Salvador","2012","2012",12.13478,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","SLV","El Salvador","2013","2013",5.27066,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","SLV","El Salvador","2014","2014",2.92786,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","SLV","El Salvador","2015","2015",45.28695,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","MYS","Malaysia","2011","2011",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","MYS","Malaysia","2012","2012",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","MYS","Malaysia","2014","2014",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","MYS","Malaysia","2015","2015",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","MOZ","Mozambique","2015","2015",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","LKA","Sri Lanka","2013","2013",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","LKA","Sri Lanka","2014","2014",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","LKA","Sri Lanka","2015","2015",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","THA","Thailand","2011","2011",4.96537,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","THA","Thailand","2014","2014",14.34894,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","THA","Thailand","2015","2015",6.94799,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","THA","Thailand","2016","2016",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","UKR","Ukraine","2011","2011",11.23846,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","UKR","Ukraine","2013","2013",8.17661,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","UKR","Ukraine","2014","2014",7.74493,"‡","UIS Estimation"
"EXPP_TA_ACTNS","GERD - Not specified activities %","UKR","Ukraine","2015","2015",10.00499,,
"EXPP_TA_ACTNS","GERD - Not specified activities %","UKR","Ukraine","2016","2016",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","SRB","Serbia","2011","2011",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","SRB","Serbia","2012","2012",0.02863,"‡","UIS Estimation"
"EXPP_TA_ACTNS","GERD - Not specified activities %","SRB","Serbia","2013","2013",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","SRB","Serbia","2014","2014",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","SRB","Serbia","2015","2015",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","SRB","Serbia","2016","2016",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","SRB","Serbia","2017","2017",,"n","Magnitude nil or negligible"
"EXPP_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development %","CHL","Chile","2011","2011",30.16928,,
"EXPP_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development %","CHL","Chile","2012","2012",29.8415,,
"EXPP_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development %","CHL","Chile","2013","2013",31.45733,,
"EXPP_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development %","CHL","Chile","2014","2014",31.73864,,
"EXPP_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development %","CHL","Chile","2015","2015",24.00257,,
"EXPP_TA_CR_BARES","GERD - Current costs (sub-total) - Basic research %","ISL","Iceland","2011","2011",27.33104,,
"EXPP_TA_CR_BARES","GERD - Current costs (sub-total) - Basic research %","ISL","Iceland","2013","2013",27.31059,,
"EXPP_TA_CR_BARES","GERD - Current costs (sub-total) - Basic research %","ISL","Iceland","2014","2014",24.83858,,
"EXPP_TA_CR_BARES","GERD - Current costs (sub-total) - Basic research %","ISL","Iceland","2015","2015",22.41059,,
"EXPPPP_CUR_TA_CR_ACTNS","GERD - Current costs (sub-total) - Not specified activities (in '000 current PPP$)","IRQ","Iraq","2011","2011",8464.31778,,
"EXPPPP_CUR_TA_CR_ACTNS","GERD - Current costs (sub-total) - Not specified activities (in '000 current PPP$)","IRQ","Iraq","2014","2014",,"n","Magnitude nil or negligible"
"EXPPPP_CUR_TA_CR_ACTNS","GERD - Current costs (sub-total) - Not specified activities (in '000 current PPP$)","IRQ","Iraq","2015","2015",,"n","Magnitude nil or negligible"
"EXPPPP_CUR_TA_CR_ACTNS","GERD - Current costs (sub-total) - Not specified activities (in '000 current PPP$)","IRQ","Iraq","2016","2016",,"n","Magnitude nil or negligible"
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","ITA","Italy","2011","2011",19106142.64166,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","ITA","Italy","2012","2012",19673811.29888,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","ITA","Italy","2013","2013",19908396.36531,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","ITA","Italy","2014","2014",20086059.89061,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","ITA","Italy","2015","2015",20342873.49267,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","GRC","Greece","2011","2011",1253741,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","GRC","Greece","2013","2013",1299810,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","GRC","Greece","2015","2015",1513390,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","KOR","Republic of Korea","2011","2011",52242582.00017,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","KOR","Republic of Korea","2012","2012",58192889.50856,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","KOR","Republic of Korea","2013","2013",61840847.1928,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","KOR","Republic of Korea","2014","2014",66573649.07498,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","KOR","Republic of Korea","2015","2015",68324520.72906,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","KOR","Republic of Korea","2016","2016",72277584.61055,,
"22708","GERD - Current costs (sub-total) - Not specified activities (in '000 local currency)","KGZ","Kyrgyzstan","2011","2011",,"n","Magnitude nil or negligible"
"22708","GERD - Current costs (sub-total) - Not specified activities (in '000 local currency)","KGZ","Kyrgyzstan","2012","2012",,"n","Magnitude nil or negligible"
"22708","GERD - Current costs (sub-total) - Not specified activities (in '000 local currency)","KGZ","Kyrgyzstan","2013","2013",,"n","Magnitude nil or negligible"
"22708","GERD - Current costs (sub-total) - Not specified activities (in '000 local currency)","KGZ","Kyrgyzstan","2014","2014",,"n","Magnitude nil or negligible"
"22708","GERD - Current costs (sub-total) - Not specified activities (in '000 local currency)","KGZ","Kyrgyzstan","2015","2015",,"n","Magnitude nil or negligible"
"22708","GERD - Current costs (sub-total) - Not specified activities (in '000 local currency)","KGZ","Kyrgyzstan","2016","2016",,"n","Magnitude nil or negligible"
"22707","GERD - Current costs (sub-total) - Experimental development (in '000 local currency)","ARM","Armenia","2011","2011",4816400,,
"22707","GERD - Current costs (sub-total) - Experimental development (in '000 local currency)","ARM","Armenia","2013","2013",5974000,,
"22707","GERD - Current costs (sub-total) - Experimental development (in '000 local currency)","ARM","Armenia","2014","2014",5988000,,
"22707","GERD - Current costs (sub-total) - Experimental development (in '000 local currency)","ARM","Armenia","2015","2015",6429400,,
"22707","GERD - Current costs (sub-total) - Experimental development (in '000 local currency)","ARM","Armenia","2016","2016",5921400,,
"EXPPPP_CUR_TA_CR_BARES","GERD - Current costs (sub-total) - Basic research (in '000 current PPP$)","ISR","Israel","2011","2011",948755.85682,,
"EXPPPP_CUR_TA_CR_BARES","GERD - Current costs (sub-total) - Basic research (in '000 current PPP$)","ISR","Israel","2012","2012",1020114.99338,,
"EXPPPP_CUR_TA_CR_BARES","GERD - Current costs (sub-total) - Basic research (in '000 current PPP$)","ISR","Israel","2013","2013",1092886.80023,,
"EXPPPP_CUR_TA_CR_BARES","GERD - Current costs (sub-total) - Basic research (in '000 current PPP$)","ISR","Israel","2014","2014",1092221.39856,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","CYP","Cyprus","2011","2011",111657.19603,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","CYP","Cyprus","2012","2012",109796.46598,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","CYP","Cyprus","2013","2013",114395.43035,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","CYP","Cyprus","2014","2014",119923.16567,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","CYP","Cyprus","2015","2015",119425.29567,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","FRA","France","2011","2011",47248089.70228,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","FRA","France","2012","2012",48800415.9654,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","FRA","France","2013","2013",52198098.17863,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","FRA","France","2014","2014",52791432.26861,,
"EXPPPP_CONST_TA_CR_APPRES","GERD - Current costs (sub-total) - Applied research (in '000 PPP$, constant prices - 2005)","DNK","Denmark","2011","2011",1430832.03626,,
"EXPPPP_CONST_TA_CR_APPRES","GERD - Current costs (sub-total) - Applied research (in '000 PPP$, constant prices - 2005)","DNK","Denmark","2012","2012",1488139.77224,,
"EXPPPP_CONST_TA_CR_APPRES","GERD - Current costs (sub-total) - Applied research (in '000 PPP$, constant prices - 2005)","DNK","Denmark","2013","2013",2019624.29799,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2011","2011",2108832.04935,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2012","2012",2151415.90699,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2013","2013",2251506.45624,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2014","2014",2343558.86213,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2015","2015",2412599.67697,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2016","2016",2543543.28955,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HKG","China, Hong Kong Special Administrative Region","2017","2017",2652958.39562,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","ISR","Israel","2011","2011",8319820.53145,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","ISR","Israel","2012","2012",8762552.51665,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","ISR","Israel","2013","2013",9089548.93063,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","ISR","Israel","2014","2014",9543858.08998,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","ISR","Israel","2015","2015",9895421.25072,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","KGZ","Kyrgyzstan","2011","2011",446900,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","KGZ","Kyrgyzstan","2012","2012",515449,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","KGZ","Kyrgyzstan","2013","2013",529881.5,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","KGZ","Kyrgyzstan","2014","2014",498233.3,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","KGZ","Kyrgyzstan","2015","2015",509986,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","KGZ","Kyrgyzstan","2016","2016",527711.9,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","IRQ","Iraq","2011","2011",11.29303,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","IRQ","Iraq","2014","2014",6.69385,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","IRQ","Iraq","2015","2015",2.56907,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","IRQ","Iraq","2016","2016",7.90173,,
"EXPPPP_CUR_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development (in '000 current PPP$)","AZE","Azerbaijan","2013","2013",8337.78795,,
"EXPPPP_CUR_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development (in '000 current PPP$)","AZE","Azerbaijan","2014","2014",8819.60982,,
"EXPPPP_CUR_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development (in '000 current PPP$)","AZE","Azerbaijan","2015","2015",19878.34598,,
"EXPPPP_CUR_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development (in '000 current PPP$)","AZE","Azerbaijan","2016","2016",25916.3126,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","AUT","Austria","2011","2011",9152504.1678,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","AUT","Austria","2013","2013",11106351.80113,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","AUT","Austria","2015","2015",12240180.31232,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","CHN","China","2011","2011",733535630,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","CHN","China","2012","2012",880717740,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","CHN","China","2013","2013",1017381396,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","CHN","China","2014","2014",1121208303,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","CHN","China","2015","2015",1231171814,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","CHN","China","2016","2016",1369525726,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HRV","Croatia","2011","2011",464933.73678,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HRV","Croatia","2012","2012",452886.81966,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HRV","Croatia","2013","2013",470933.20643,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HRV","Croatia","2014","2014",466828.19788,,
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","HRV","Croatia","2015","2015",497432.52885,,
